 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,492025,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,23643.10757,14.22691936,82004.16667,200522.6011,491319,6,689,344.5,347.1894296,590,99,491979,163993,283472.8165,491319,6,0,0,0,0,72,92,6.097251156,8.129668208,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,492792,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,23606.30854,16.23402977,70398.85714,185871.6828,491916,5,688,344,347.8965363,590,98,492746,123186.5,245819.8202,491916,5,0,0,0,0,72,112,6.087761165,10.14626861,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,290021,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,40110.88852,31.0322356,36252.625,102182.0716,289140,3,680,340,453.9625535,661,19,289890,57978,129223.7625,289140,3,0,0,0,0,72,132,10.34407853,20.68815706,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,290211,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,40084.62808,27.56615015,41458.71429,109222.1736,289151,5,737,368.5,451.8412332,688,49,290068,72517,144422.978,289151,5,0,0,0,0,72,112,10.3373063,17.22884384,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,228067,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,51006.94094,35.07741146,32581,85803.72825,227165,3,644,322,449.7199128,640,4,228021,57005.25,113440.1919,227165,3,0,0,0,0,72,112,13.1540293,21.92338216,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,182465,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,63721.80966,49.32452799,22808.125,59421.53562,169535,1,11777,5888.5,8326.182348,11776,1,182319,36463.8,74553.40932,169535,51,0,0,0,0,72,132,16.44150933,32.88301866,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,181418,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,64089.56112,38.58492542,30236.33333,68408.66716,169566,46,11738,5869,8158.598041,11638,100,181246,60415.33333,94704.65385,169566,46,0,0,0,0,72,92,16.53639661,22.04852881,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,170235,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,68334.94875,52.86809411,21279.375,59948.1142,169643,3,518,259,296.9848481,469,49,170183,34036.6,75806.53988,169643,3,0,0,0,0,72,132,17.62269804,35.24539607,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,170897,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,68070.24114,52.66330012,21362.125,60151.49368,170229,3,514,257,359.2102448,511,3,170851,34170.2,76059.4765,170229,3,0,0,0,0,72,132,17.55443337,35.10886674,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,171243,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,67932.70382,40.87758332,28540.5,69514.03723,170435,38,582,291,342.2396821,533,49,171197,57065.66667,98180.91237,170435,188,0,0,0,0,72,92,17.51896428,23.35861904,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,171084,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,67995.8383,46.76065558,24440.57143,64367.12492,170411,2,577,288.5,338.7041482,528,49,171039,42759.75,85101.21232,170411,2,0,0,0,0,72,112,17.53524584,29.22540974,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,171127,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,67978.75262,40.90529256,28521.16667,69569.04733,170528,6,545,272.5,306.1772363,489,56,171082,57027.33333,98294.83426,170528,6,0,0,0,0,72,92,17.53083967,23.37445289,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,191103,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,60872.9324,47.09502206,23887.875,67231.56216,190277,14,527,263.5,352.8462838,513,14,191087,38217.4,85004.17131,190277,15,0,0,0,0,72,132,15.69834069,31.39668137,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
55345,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
44137,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
47190,47,1,1,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,240,0,32,0,0,0,0,0,0,0,0,BENIGN
43038,85,1,1,0,0,0,0,0,0,0,0,0,0,0,23529.41176,85,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11764.70588,11764.70588,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0,0,0,0,0,0,0,0,BENIGN
56873,332,2,0,0,0,0,0,0,0,0,0,0,0,0,6024.096386,332,0,332,332,332,332,0,332,332,0,0,0,0,0,0,0,0,0,64,0,6024.096386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
36118,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
58840,3,1,1,6,6,6,6,6,0,6,6,6,0,4000000,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,360,255,0,20,0,0,0,0,0,0,0,0,BENIGN
58842,3,1,1,6,6,6,6,6,0,6,6,6,0,4000000,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,360,256,0,20,0,0,0,0,0,0,0,0,BENIGN
58843,42,1,1,6,6,6,6,6,0,6,6,6,0,285714.2857,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,360,254,0,20,0,0,0,0,0,0,0,0,BENIGN
58844,53,1,1,6,6,6,6,6,0,6,6,6,0,226415.0943,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,360,254,0,20,0,0,0,0,0,0,0,0,BENIGN
58841,27,1,1,6,6,6,6,6,0,6,6,6,0,444444.4444,74074.07407,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,360,256,0,20,0,0,0,0,0,0,0,0,BENIGN
58776,48,2,0,247,0,216,31,123.5,130.8147545,0,0,0,0,5145833.333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,1,0,0,0,40,0,41666.66667,0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0,40,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
58781,48,2,0,247,0,216,31,123.5,130.8147545,0,0,0,0,5145833.333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,1,0,0,0,40,0,41666.66667,0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0,40,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
58775,1,2,0,247,0,216,31,123.5,130.8147545,0,0,0,0,247000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0,40,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
58780,4,2,0,247,0,216,31,123.5,130.8147545,0,0,0,0,61800000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0,40,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
58776,18,1,1,6,6,6,6,6,0,6,6,6,0,666666.6667,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,60,0,0,20,0,0,0,0,0,0,0,0,BENIGN
80,15618590,8,7,1450,440,720,0,181.25,326.4019214,208,0,62.85714286,99.17564985,121.009643,0.960393992,1115613.571,2842277.338,9979964,24,10900000,1550898,3718331.945,9979964,91,15400000,2569623,4188779.757,10200000,707,0,0,0,0,180,152,0.512210129,0.448183863,0,720,118.125,241.1079634,58133.05,0,0,0,1,0,0,0,0,0,126,181.25,62.85714286,180,0,0,0,0,0,0,8,1450,7,440,29200,137,7,20,646781,0,646781,646781,9979964,0,9979964,9979964,BENIGN
80,15489376,6,6,780,233,756,0,130,306.6855067,209,0,38.83333333,83.39884092,65.39966491,0.77472456,1408125.091,3180224.593,10000000,55,10700000,2143344.6,4393271.713,10000000,55,15300000,3050512.2,4505655.659,10200000,217,0,0,0,0,140,132,0.38736228,0.38736228,0,756,77.92307692,211.4570333,44714.07692,0,0,0,1,0,0,0,0,1,84.41666667,130,38.83333333,140,0,0,0,0,0,0,6,780,6,233,29200,126,5,20,474716,0,474716,474716,10000000,0,10000000,10000000,BENIGN
80,15439914,6,6,754,232,730,0,125.6666667,296.0713878,208,0,38.66666667,82.99076254,63.86045933,0.777206402,1403628.545,3186499.925,10000000,40,10600000,2127336,4402537.756,10000000,57,15200000,3045611.4,4499592.726,10200000,1402,0,0,0,0,140,132,0.388603201,0.388603201,0,730,75.84615385,204.4642781,41805.64103,0,0,0,1,0,0,0,0,1,82.16666667,125.6666667,38.66666667,140,0,0,0,0,0,0,6,754,6,232,29200,126,5,20,425631,0,425631,425631,10000000,0,10000000,10000000,BENIGN
80,15420811,6,6,759,233,735,0,126.5,298.1125626,209,0,38.83333333,83.39884092,64.32865301,0.77816919,1401891.909,3188658.83,10000000,17,10600000,2121459.2,4405647.253,10000000,84,15200000,3043708.6,4498399.079,10200000,836,0,0,0,0,140,132,0.389084595,0.389084595,0,735,76.30769231,205.8512346,42374.73077,0,0,0,1,0,0,0,0,1,82.66666667,126.5,38.83333333,140,0,0,0,0,0,0,6,759,6,233,29200,126,5,20,405867,0,405867,405867,10000000,0,10000000,10000000,BENIGN
80,15893633,9,8,1809,646,607,0,201,294.0960727,209,0,80.75,104.8437613,154.4643695,1.069610705,993352.0625,2662441.522,9964019,61,11100000,1392588,3465057.003,9964019,78,15700000,2239430.714,3921477.217,10200000,644,0,0,0,0,200,172,0.566264491,0.503346214,0,607,136.3888889,223.5836832,49989.6634,0,0,0,1,0,0,0,0,0,144.4117647,201,80.75,200,0,0,0,0,0,0,9,1809,8,646,29200,143,8,20,924028,0,924028,924028,9964019,0,9964019,9964019,BENIGN
80,15886990,9,8,1876,646,650,0,208.4444444,305.6219524,209,0,80.75,104.8437613,158.7462446,1.070057953,992936.875,2665443.596,9971966,48,11100000,1390784.625,3468961.901,9971966,72,15700000,2239436.143,3923959.366,10200000,833,0,0,0,0,200,172,0.566501269,0.503556684,0,650,140.1111111,231.8759529,53766.45752,0,0,0,1,0,0,0,0,0,148.3529412,208.4444444,80.75,200,0,0,0,0,0,0,9,1876,8,646,29200,144,8,20,915836,0,915836,915836,9971966,0,9971966,9971966,BENIGN
80,16100691,10,9,2495,855,645,0,249.5,316.1431638,209,0,95,106.9824752,208.0656041,1.180073576,894482.8333,2523063.784,9983998,44,11300000,1260067.778,3272968.427,9983998,44,15900000,1986180,3705650.076,10200000,601,0,0,0,0,220,192,0.621091356,0.55898222,0,645,167.5,244.2693724,59667.52632,0,0,0,1,0,0,0,0,0,176.3157895,249.5,95,220,0,0,0,0,0,0,10,2495,9,855,29200,154,9,20,1130137,0,1130137,1130137,9983998,0,9983998,9983998,BENIGN
80,16062451,10,9,2473,856,628,0,247.3,312.9906104,209,0,95.11111111,107.1137765,207.2535505,1.182882986,892358.3889,2519163.658,9959992,61,11300000,1254713.222,3265933.459,9959992,61,15900000,1982453.875,3696047.935,10200000,418,0,0,0,0,220,192,0.622569993,0.560312993,0,628,166.45,241.9581249,58543.73421,0,0,0,1,0,0,0,0,0,175.2105263,247.3,95.11111111,220,0,0,0,0,0,0,10,2473,9,856,29200,154,9,20,1089616,0,1089616,1089616,9959992,0,9959992,9959992,BENIGN
80,16044030,10,9,2457,855,623,0,245.7,310.9415987,208,0,95,106.9813068,206.4319251,1.184241116,891335,2524251.613,9980013,62,11300000,1252507.222,3274167.534,9980013,83,15800000,1980160,3705031.456,10200000,677,0,0,0,0,220,192,0.623284798,0.560956318,0,623,165.6,240.4124526,57798.14737,0,0,0,1,0,0,0,0,0,174.3157895,245.7,95,220,0,0,0,0,0,0,10,2457,9,855,29200,153,9,20,1070010,0,1070010,1070010,9980013,0,9980013,9980013,BENIGN
80,15963814,9,8,1863,649,623,0,207,303.1435304,209,0,81.125,105.3584867,157.35588,1.064908424,997738.375,2632003.643,9960010,50,11500000,1433781.375,3449054.069,9960010,63,15700000,2246683.143,3992978.284,10500000,1012,0,0,0,0,200,172,0.563775048,0.501133376,0,623,139.5555556,230.1659816,52976.37908,0,0,0,1,0,0,0,0,0,147.7647059,207,81.125,200,0,0,0,0,0,0,9,1863,8,649,29200,144,8,20,991971,0,991971,991971,9960010,0,9960010,9960010,BENIGN
80,16834430,38,39,2345,47434,774,0,61.71052632,193.9945538,2920,0,1216.25641,637.2573519,2956.975674,4.573959439,221505.6579,1266323.455,10000000,6,12000000,324913.3514,1643674.933,10000000,155,16600000,437680.7632,1803594.269,10200000,49,0,0,0,0,780,792,2.257278684,2.316680755,0,2920,638.1923077,746.3519948,557041.3002,0,0,0,1,0,0,0,0,1,646.4805195,61.71052632,1216.25641,780,0,0,0,0,0,0,38,2345,39,47434,29200,148,37,20,1820297,0,1820297,1820297,10000000,0,10000000,10000000,BENIGN
80,5306982,4,2,18,0,6,0,4.5,3,0,0,0,0,3.391758254,1.130586085,1061396.4,1659067.18,3891119,59,5306982,1768994,1904597.173,3891119,208002,1207875,1207875,0,1207875,1207875,0,0,0,0,100,64,0.753724056,0.376862028,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,0,3,4.5,0,100,0,0,0,0,0,0,4,18,2,0,29200,14600,3,20,0,0,0,0,0,0,0,0,BENIGN
80,211074,1,1,6,6,6,6,6,0,6,6,6,0,56.85209926,9.475349877,211074,0,211074,211074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.737674939,4.737674939,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,262,154,0,20,0,0,0,0,0,0,0,0,BENIGN
80,202822,1,1,6,6,6,6,6,0,6,6,6,0,59.16517932,9.86086322,202822,0,202822,202822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.93043161,4.93043161,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,262,154,0,20,0,0,0,0,0,0,0,0,BENIGN
80,236241,1,1,6,6,6,6,6,0,6,6,6,0,50.79558586,8.465930977,236241,0,236241,236241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.232965489,4.232965489,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,126,0,20,0,0,0,0,0,0,0,0,BENIGN
80,236450,1,1,6,6,6,6,6,0,6,6,6,0,50.75068725,8.458447875,236450,0,236450,236450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.229223937,4.229223937,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,254,144,0,20,0,0,0,0,0,0,0,0,BENIGN
80,210897,1,1,6,6,6,6,6,0,6,6,6,0,56.89981365,9.483302276,210897,0,210897,210897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.741651138,4.741651138,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,254,144,0,20,0,0,0,0,0,0,0,0,BENIGN
80,202414,1,1,6,6,6,6,6,0,6,6,6,0,59.28443685,9.880739475,202414,0,202414,202414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.940369737,4.940369737,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,126,0,20,0,0,0,0,0,0,0,0,BENIGN
80,202525,1,1,6,6,6,6,6,0,6,6,6,0,59.2519442,9.875324034,202525,0,202525,202525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.937662017,4.937662017,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,262,153,0,20,0,0,0,0,0,0,0,0,BENIGN
80,200871,1,1,6,6,6,6,6,0,6,6,6,0,59.73983303,9.956638838,200871,0,200871,200871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.978319419,4.978319419,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,245,137,0,20,0,0,0,0,0,0,0,0,BENIGN
80,217540,1,1,6,6,6,6,6,0,6,6,6,0,55.16226901,9.193711501,217540,0,217540,217540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.596855751,4.596855751,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,254,143,0,20,0,0,0,0,0,0,0,0,BENIGN
80,226508,1,1,6,6,6,6,6,0,6,6,6,0,52.97826125,8.829710209,226508,0,226508,226508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.414855104,4.414855104,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,126,0,20,0,0,0,0,0,0,0,0,BENIGN
80,200201,1,1,6,6,6,6,6,0,6,6,6,0,59.93976054,9.98996009,200201,0,200201,200201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.994980045,4.994980045,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1007,148,0,20,0,0,0,0,0,0,0,0,BENIGN
80,17094203,13,11,4132,1734,586,0,317.8461538,301.4702435,246,0,157.6363636,121.4218042,343.157268,1.403984731,743226.2174,2235715.971,9960020,20,12100000,1006840.667,2821425.885,9960020,66,16900000,1688323.1,3327831.609,10200000,826,0,0,0,0,280,232,0.760491729,0.643493002,0,586,234.64,245.6562436,60346.99,0,0,0,1,0,0,0,0,0,244.4166667,317.8461538,157.6363636,280,0,0,0,0,0,0,13,4132,11,1734,29200,179,12,20,2122068,0,2122068,2122068,9960020,0,9960020,9960020,BENIGN
80,15813991,9,8,1788,760,586,0,198.6666667,290.5064543,246,0,95,124.5047331,161.1231472,1.07499745,988374.4375,2667757.651,9968024,50,11000000,1379674.25,3471593.47,9968024,60,15600000,2230738.714,3928639.478,10200000,491,0,0,0,0,200,172,0.569116297,0.505881153,0,586,141.5555556,223.6586744,50023.20261,0,0,0,1,0,0,0,0,0,149.8823529,198.6666667,95,200,0,0,0,0,0,0,9,1788,8,760,29200,142,8,20,838760,0,838760,838760,9968024,0,9968024,9968024,BENIGN
80,15860559,8,7,1782,754,586,0,222.75,300.8064162,246,0,107.7142857,128.7487402,159.8934817,0.945742202,1132897.071,2834597.428,9968007,19,10900000,1550941.286,3713083.035,9968007,99,15600000,2608288.333,4169818.856,10200000,612,0,0,0,0,180,152,0.504395841,0.441346361,0,586,158.5,232.2426892,53936.66667,0,0,0,1,0,0,0,0,0,169.0666667,222.75,107.7142857,180,0,0,0,0,0,0,8,1782,7,754,29200,142,7,20,888582,0,888582,888582,9968007,0,9968007,9968007,BENIGN
80,15830787,7,6,1196,509,586,0,170.8571429,283.6050238,246,0,84.83333333,124.4739598,107.7015312,0.821184695,1319232.25,3032410.821,9976007,22,10800000,1805290.833,4005280.196,9976007,86,15600000,3111925,4474455.804,10300000,830,0,0,0,0,160,132,0.442176374,0.379008321,0,586,121.7857143,214.8237842,46149.25824,0,0,0,1,0,0,0,0,0,131.1538462,170.8571429,84.83333333,160,0,0,0,0,0,0,7,1196,6,509,29200,133,6,20,855738,0,855738,855738,9976007,0,9976007,9976007,BENIGN
80,15898705,8,7,1782,754,586,0,222.75,300.8064162,246,0,107.7142857,128.7487402,159.5098469,0.943473069,1135621.786,2838531.68,9988000,51,10900000,1559259.143,3718452.666,9988000,66,15700000,2614900.5,4166603.547,10200000,706,0,0,0,0,180,152,0.503185637,0.440287432,0,586,158.5,232.2426892,53936.66667,0,0,0,1,0,0,0,0,0,169.0666667,222.75,107.7142857,180,0,0,0,0,0,0,8,1782,7,754,29200,142,7,20,926814,0,926814,926814,9988000,0,9988000,9988000,BENIGN
